puzzle_id,size,rating
9065,73x80,2
9268,21x25,2
10790,25x20,2
12467,40x55,2
2041,40x68,2
5026,20x20,2
8540,31x48,2
9323,49x19,2
11847,45x60,2
11876,40x25,2
13149,17x23,2
13835,25x35,2
9,15x15,2
3397,20x20,2
5077,63x35,2
6754,30x45,2
8144,30x30,2
9622,26x44,2
9744,60x60,2
10458,50x50,2
13342,9x15,2
1351,13x13,2
1555,45x67,2
2816,33x35,2
4059,65x70,2
4733,16x22,2
6123,36x38,2
8417,35x40,2
10081,50x38,2
10667,30x45,2
11288,50x60,2
13619,24x31,2
433,25x40,2
501,45x30,2
2027,20x21,2
2445,35x45,2
4641,34x49,2
5526,18x14,2
6734,20x25,2
7372,50x35,2
9254,50x65,2
13238,13x22,2
13561,19x20,2
811,40x80,2
957,23x23,2
2725,15x15,2
3167,30x30,2
3637,25x40,2
4538,41x32,2
5496,26x29,2
